3.04 , 68 , 27.50
3.06 , 70 , 27.37
3.06 , 69 , 27.44
3.05 , 66 , 27.50
3.05 , 66 , 27.44
3.03 , 65 , 27.37
3.03 , 64 , 27.44
3.03 , 64 , 27.44
3.02 , 63 , 27.37
2.98 , 62 , 27.50
3.00 , 64 , 27.50
3.00 , 63 , 27.37
2.98 , 59 , 27.50

