2.26 , 73 , 31.12
2.28 , 72 , 31.19
2.27 , 71 , 31.19
2.26 , 69 , 31.00
2.24 , 69 , 31.00
2.24 , 69 , 30.94
2.24 , 70 , 31.00
2.24 , 71 , 31.06
2.23 , 71 , 31.06
2.18 , 71 , 30.81
2.25 , 71 , 31.00
2.25 , 72 , 30.87
2.25 , 72 , 30.87
2.27 , 71 , 30.75
